inspec_id,permit_id,insp_date_x,insp_timein,insp_type,crit_viol,non_crit_viol,crit_viol_cos,crit_viol_rpt,non_crit_viol_cos,non_crit_viol_rpt,crit_viol_tbr,non_crit_viol_tbr
199661,147812,2013-10-31,11:45:00,Routine,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
199668,147637,2013-10-31,20:54:00,Routine,4.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0
199682,6500,2013-10-31,10:15:00,Routine,4.0,3.0,2.0,0.0,2.0,0.0,2.0,1.0
199688,5330,2013-10-31,11:00:00,Routine,5.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0
199705,4091,2013-11-01,11:20:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199708,3798,2013-11-01,11:30:00,Routine,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0
199709,3774,2013-11-01,14:30:00,Routine,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
199710,3975,2013-11-01,13:00:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
199730,5534,2013-11-04,12:30:00,Routine,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
199731,3388,2013-11-04,11:30:00,Routine,11.0,6.0,6.0,0.0,0.0,0.0,5.0,6.0
199763,5215,2013-11-05,11:10:00,Routine,6.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0
199764,3870,2013-11-04,11:00:00,Routine,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
199776,5249,2013-11-06,14:00:00,Routine,6.0,5.0,1.0,0.0,0.0,0.0,5.0,5.0
199781,5928,2013-11-06,11:00:00,Routine,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0
199821,147252,2013-10-29,13:30:00,Routine,3.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0
199829,147593,2013-11-08,09:45:00,Routine,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
199832,147494,2013-11-06,12:00:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
199850,1049,2013-11-08,11:30:00,Routine,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
199852,5223,2013-11-08,10:30:00,Routine,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
199854,147961,2013-11-08,19:45:00,Routine,7.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0
199883,2506,2013-11-13,10:20:00,Routine,7.0,4.0,3.0,0.0,0.0,0.0,4.0,4.0
199893,147973,2013-11-13,11:00:00,Routine,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0
199895,2479,2013-11-13,12:05:00,Routine,5.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0
199896,1199,2013-11-13,09:55:00,Routine,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
199905,3816,2013-11-15,10:30:00,Routine,6.0,4.0,4.0,0.0,1.0,0.0,2.0,3.0
199914,2624,2013-11-15,22:15:00,Routine,7.0,3.0,6.0,0.0,1.0,0.0,1.0,2.0
199915,5136,2013-11-15,13:30:00,Routine,6.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
199917,2622,2013-11-15,23:31:00,Routine,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
199919,2623,2013-11-15,13:10:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
199968,4132,2013-11-19,10:10:00,Routine,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
199982,6750,2013-11-19,13:00:00,Routine,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0
199990,4552,2013-11-20,12:16:00,Routine,8.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0
200007,4055,2013-11-20,13:10:00,Routine,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200061,3934,2013-11-22,11:15:00,Routine,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200097,5915,2013-11-22,18:40:00,Routine,5.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0
200104,1546,2013-11-22,22:40:00,Routine,5.0,3.0,2.0,0.0,0.0,0.0,3.0,3.0
200110,1340,2013-11-25,12:46:00,Routine,5.0,2.0,1.0,0.0,1.0,0.0,4.0,1.0
200116,5475,2013-11-22,11:15:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200117,5475,2013-11-22,11:15:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
200122,1660,2013-11-25,10:00:00,Routine,5.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0
200128,2303,2013-11-25,13:24:00,Routine,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
200138,1957,2013-11-25,12:35:00,Routine,6.0,2.0,1.0,0.0,0.0,0.0,5.0,2.0
200141,4436,2013-11-25,14:20:00,Routine,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
200204,4200,2013-11-27,11:25:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
200213,6866,2013-11-23,16:42:00,Routine,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0
200220,3415,2013-11-21,13:45:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
200225,147580,2013-12-02,10:10:00,Routine,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200240,4520,2013-12-02,12:30:00,Routine,5.0,3.0,1.0,0.0,1.0,0.0,4.0,2.0
200261,7139,2013-12-03,10:40:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
200296,5879,2013-12-03,13:00:00,Routine,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
200312,93275,2013-12-04,11:40:00,Routine,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
200343,2572,2013-12-05,08:45:00,Routine,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
200345,5498,2013-12-04,13:45:00,Routine,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
200352,6124,2013-12-05,10:00:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
200358,2008,2013-12-05,11:10:00,Routine,3.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0
200360,4521,2013-12-05,11:15:00,Routine,6.0,2.0,5.0,0.0,1.0,0.0,1.0,1.0
200381,147391,2013-12-04,12:00:00,Routine,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
200382,4671,2013-12-05,14:20:00,Routine,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
200388,6395,2013-12-06,12:15:00,Routine,7.0,2.0,2.0,0.0,0.0,0.0,5.0,2.0
200391,6885,2013-12-04,11:00:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
200397,1766,2013-12-05,11:30:00,Routine,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0
200407,3202,2013-12-06,12:15:00,Routine,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
200410,4015,2013-12-06,23:25:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200414,4101,2013-12-05,12:35:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
200453,147302,2013-12-11,09:10:00,Routine,5.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0
200483,147582,2013-12-11,13:50:00,Routine,4.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0
200485,532,2013-12-11,10:35:00,Routine,9.0,2.0,1.0,0.0,0.0,0.0,8.0,2.0
200498,6555,2013-12-12,12:25:00,Routine,3.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0
200505,3590,2013-12-12,13:30:00,Routine,2.0,5.0,1.0,0.0,2.0,0.0,1.0,3.0
200506,3590,2013-12-12,13:30:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200529,6847,2013-12-12,12:40:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
200554,148083,2013-12-06,12:45:00,Routine,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
200563,6110,2013-12-13,12:15:00,Routine,7.0,4.0,1.0,0.0,1.0,0.0,6.0,3.0
200565,6775,2013-12-12,14:00:00,Routine,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
200567,147739,2013-12-16,12:00:00,Routine,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
200569,1251,2013-12-13,11:30:00,Routine,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
200570,6303,2013-12-13,13:00:00,Routine,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
200572,1248,2013-12-13,10:00:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200578,2298,2013-12-13,10:30:00,Routine,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
200579,2149,2013-12-13,13:40:00,Routine,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
200595,2226,2013-12-16,18:10:00,Routine,4.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0
200609,1064,2013-12-17,13:00:00,Routine,4.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0
200627,5008,2013-12-17,10:35:00,Routine,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
200629,147374,2013-12-12,13:00:00,Routine,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0
200651,5255,2013-12-18,17:30:00,Routine,8.0,5.0,5.0,0.0,2.0,0.0,3.0,3.0
200658,2170,2013-12-18,21:00:00,Routine,5.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0
200663,5548,2013-12-18,11:10:00,Routine,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
200679,1377,2013-12-19,10:45:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200686,4502,2013-12-16,11:30:00,Routine,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
200696,147339,2013-12-20,12:00:00,Routine,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
200706,1695,2013-12-20,13:00:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
200707,7040,2013-12-20,11:15:00,Routine,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
200769,2488,2013-12-26,11:00:00,Routine,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
200773,6087,2013-12-26,14:10:00,Routine,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
200804,1049,2013-12-30,09:40:00,Routine,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
200806,5512,2013-12-30,10:50:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200812,1823,2013-12-30,11:30:00,Routine,6.0,7.0,1.0,0.0,0.0,0.0,5.0,7.0
200823,6798,2013-12-30,13:00:00,Routine,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
200839,4540,2014-01-02,11:30:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200844,4502,2014-01-02,14:30:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
200847,5137,2014-01-02,15:48:00,Routine,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0
200876,4064,2014-01-06,10:10:00,Routine,7.0,2.0,3.0,0.0,0.0,0.0,4.0,2.0
200891,1220,2014-01-06,11:15:00,Routine,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
200913,147509,2014-01-08,13:00:00,Routine,4.0,6.0,1.0,0.0,1.0,0.0,3.0,5.0
200937,147343,2014-01-08,13:00:00,Routine,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
200939,4181,2014-01-08,10:35:00,Routine,6.0,4.0,1.0,0.0,0.0,0.0,5.0,4.0
200945,6132,2014-01-08,11:30:00,Routine,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
200958,6276,2014-01-06,10:15:00,Routine,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0
200961,4539,2014-01-09,10:00:00,Routine,5.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0
200962,5300,2014-01-09,11:10:00,Routine,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
200964,147665,2014-01-09,12:15:00,Routine,5.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0
200976,1883,2014-01-09,11:05:00,Routine,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
200986,6958,2014-01-08,14:00:00,Routine,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
200995,4125,2014-01-10,22:30:00,Routine,8.0,7.0,4.0,0.0,1.0,0.0,4.0,6.0
201017,3470,2014-01-10,11:00:00,Routine,5.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0
201044,807,2014-01-14,09:50:00,Routine,3.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0
201060,3625,2014-01-14,10:20:00,Routine,9.0,5.0,4.0,0.0,2.0,0.0,5.0,3.0
201071,855,2014-01-14,12:15:00,Routine,4.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0
201077,1222,2014-01-14,12:00:00,Routine,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
201079,1226,2014-01-14,10:25:00,Routine,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
201081,5846,2014-01-14,12:10:00,Routine,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
201094,862,2014-01-15,10:05:00,Routine,12.0,12.0,0.0,0.0,0.0,0.0,12.0,12.0
201101,3327,2014-01-14,10:56:00,Routine,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
201103,3319,2014-01-14,15:56:00,Routine,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
201125,5223,2014-01-16,10:00:00,Routine,4.0,3.0,2.0,0.0,1.0,0.0,2.0,2.0
201126,5299,2014-01-16,11:20:00,Routine,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0
201133,4028,2014-01-14,12:40:00,Routine,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0
201144,1054,2014-01-16,10:30:00,Routine,9.0,2.0,2.0,0.0,0.0,0.0,7.0,2.0
201148,3031,2014-01-16,20:30:00,Routine,8.0,1.0,2.0,0.0,0.0,0.0,6.0,1.0
201166,147868,2014-01-17,09:55:00,Routine,4.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
201177,2215,2014-01-17,11:00:00,Routine,4.0,4.0,2.0,0.0,1.0,0.0,2.0,3.0
201181,147404,2014-01-17,11:50:00,Routine,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
201185,3500,2014-01-17,13:20:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
201206,47238,2014-01-23,09:25:00,Routine,5.0,5.0,3.0,0.0,2.0,0.0,2.0,3.0
201220,840,2014-01-17,13:40:00,Routine,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0
201221,5936,2014-01-23,13:30:00,Routine,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
201260,4504,2014-01-24,12:00:00,Routine,10.0,2.0,4.0,0.0,0.0,0.0,6.0,2.0
201273,1276,2014-01-28,13:00:00,Routine,3.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0
201292,147911,2014-01-27,09:45:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201296,6186,2014-01-28,10:20:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
201307,1284,2014-01-28,13:15:00,Routine,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0
201387,147705,2014-01-31,12:00:00,Routine,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0
201399,147340,2014-01-31,14:00:00,Routine,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0
201418,2344,2014-01-29,11:10:00,Routine,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0
201423,147477,2014-01-30,12:30:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
201424,6114,2014-02-03,10:30:00,Routine,4.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0
201431,5258,2014-02-03,12:45:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
201432,6069,2014-02-03,13:10:00,Routine,7.0,4.0,5.0,0.0,0.0,0.0,2.0,4.0
201433,3697,2014-02-03,14:12:00,Routine,1.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0
201436,7160,2014-02-03,11:05:00,Routine,5.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0
201449,4041,2014-02-03,10:15:00,Routine,6.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0
201454,5511,2014-02-04,08:55:00,Routine,13.0,6.0,10.0,0.0,2.0,0.0,3.0,4.0
201464,5515,2014-02-04,13:27:00,Routine,4.0,5.0,2.0,0.0,2.0,0.0,2.0,3.0
201474,6275,2014-02-03,10:30:00,Routine,5.0,4.0,3.0,0.0,0.0,0.0,2.0,4.0
201477,5735,2014-02-04,10:30:00,Routine,10.0,2.0,4.0,0.0,2.0,0.0,6.0,0.0
201484,4690,2014-02-05,10:54:00,Routine,11.0,3.0,4.0,0.0,0.0,0.0,7.0,3.0
201486,623,2014-02-05,12:00:00,Routine,4.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0
201487,2600,2014-02-05,10:10:00,Routine,2.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0
201492,147252,2014-02-05,13:30:00,Routine,2.0,4.0,1.0,0.0,1.0,0.0,1.0,3.0
201498,6888,2014-02-05,11:15:00,Routine,7.0,4.0,0.0,0.0,0.0,0.0,7.0,4.0
201500,1957,2014-02-05,15:30:00,Routine,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
201515,1044,2014-02-06,11:25:00,Routine,4.0,5.0,2.0,0.0,2.0,0.0,2.0,3.0
201527,4514,2014-02-06,13:04:00,Routine,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
201531,147754,2014-02-06,11:00:00,Routine,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0
201588,3374,2014-02-10,11:55:00,Routine,2.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0
201614,3630,2014-02-10,11:10:00,Routine,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201626,147945,2014-02-11,12:02:00,Routine,7.0,2.0,5.0,0.0,1.0,0.0,2.0,1.0
201628,3118,2014-02-11,11:55:00,Routine,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
201630,1153,2014-02-11,13:25:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201633,3119,2014-02-11,13:45:00,Routine,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
201638,1148,2014-02-11,12:35:00,Routine,7.0,1.0,2.0,0.0,0.0,0.0,5.0,1.0
201639,3917,2014-02-11,14:45:00,Routine,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0
201641,6068,2014-02-11,10:30:00,Routine,7.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0
201649,3904,2014-02-11,12:00:00,Routine,16.0,7.0,5.0,0.0,1.0,0.0,11.0,6.0
201660,2624,2014-02-12,10:15:00,Routine,5.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0
201666,2622,2014-02-12,10:15:00,Routine,6.0,3.0,4.0,0.0,1.0,0.0,2.0,2.0
201667,2623,2014-02-12,10:30:00,Routine,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
201671,6694,2014-02-04,11:45:00,Routine,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
201702,5657,2014-02-18,10:07:00,Routine,7.0,6.0,7.0,0.0,3.0,0.0,0.0,3.0
201714,3864,2014-02-06,14:41:00,Routine,4.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0
201719,5788,2014-02-18,11:45:00,Routine,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201735,1536,2014-02-18,10:50:00,Routine,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
201764,2537,2014-02-19,12:25:00,Routine,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201786,911,2014-02-19,11:05:00,Routine,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
201792,6098,2014-02-20,10:15:00,Routine,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0
201799,147417,2014-02-20,23:30:00,Routine,3.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0
201813,3809,2014-02-20,10:50:00,Routine,9.0,4.0,2.0,0.0,0.0,0.0,7.0,4.0
201814,3724,2014-02-20,12:04:00,Routine,6.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0
201823,602,2014-02-19,19:25:00,Routine,5.0,3.0,2.0,0.0,0.0,0.0,3.0,3.0
201829,1546,2014-02-20,14:30:00,Routine,4.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0
201831,6792,2014-02-21,14:30:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
201844,1817,2014-02-19,23:45:00,Routine,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
201863,3573,2014-02-21,13:20:00,Routine,4.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0
201878,93276,2014-02-20,13:10:00,Routine,3.0,3.0,0.0,0.0,1.0,0.0,3.0,2.0
201895,147393,2014-02-21,11:30:00,Routine,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
201916,912,2014-02-25,12:40:00,Routine,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
201969,5557,2014-02-11,13:15:00,Routine,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
201993,4209,2014-02-27,10:35:00,Routine,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
201994,5516,2014-02-27,10:20:00,Routine,8.0,5.0,4.0,0.0,1.0,0.0,4.0,4.0
202023,2606,2014-02-28,13:57:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202053,4934,2014-02-28,10:20:00,Routine,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
202060,5008,2014-02-28,12:00:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
202069,93275,2014-02-28,13:15:00,Routine,5.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0
202122,4436,2014-03-06,10:09:00,Routine,6.0,7.0,1.0,0.0,0.0,0.0,5.0,7.0
202124,6945,2014-03-06,12:15:00,Routine,5.0,4.0,5.0,0.0,1.0,0.0,0.0,3.0
202128,5354,2014-03-06,14:10:00,Routine,9.0,2.0,3.0,0.0,0.0,0.0,6.0,2.0
202147,1928,2014-03-05,14:20:00,Routine,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
202157,4576,2014-03-07,10:00:00,Routine,7.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0
202203,2023,2014-03-10,10:45:00,Routine,5.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0
202208,147983,2014-03-11,10:10:00,Routine,6.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0
202231,2703,2014-03-11,12:30:00,Routine,5.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0
202316,6985,2014-03-18,14:15:00,Routine,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
202335,4920,2014-03-19,10:45:00,Routine,13.0,8.0,5.0,0.0,0.0,0.0,8.0,8.0
202370,5547,2014-03-19,13:00:00,Routine,5.0,4.0,2.0,0.0,0.0,0.0,3.0,4.0
202381,6318,2014-03-14,11:00:00,Routine,6.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0
202384,3882,2014-03-06,10:01:00,Routine,9.0,6.0,4.0,0.0,1.0,0.0,5.0,5.0
202404,2376,2014-03-21,10:00:00,Routine,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
202408,1339,2014-03-21,10:01:00,Routine,11.0,9.0,7.0,0.0,2.0,0.0,4.0,7.0
202410,2380,2014-03-21,11:33:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
202414,2382,2014-03-21,13:31:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
202416,147494,2014-03-21,11:25:00,Routine,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
202423,147894,2014-03-21,13:10:00,Routine,7.0,3.0,2.0,0.0,0.0,0.0,5.0,3.0
202430,5408,2014-03-20,17:45:00,Routine,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
202432,2477,2014-03-20,18:50:00,Routine,5.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
202442,1338,2014-03-21,11:15:00,Routine,6.0,6.0,4.0,0.0,1.0,0.0,2.0,5.0
202445,6220,2014-03-21,14:15:00,Routine,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
202448,1340,2014-03-24,10:48:00,Routine,15.0,6.0,0.0,0.0,0.0,0.0,15.0,6.0
202465,3816,2014-03-24,12:40:00,Routine,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0
202469,2907,2014-03-24,11:00:00,Routine,6.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0
202471,725,2014-03-24,11:55:00,Routine,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0
202478,1490,2014-03-24,10:00:00,Routine,4.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0
202520,172334,2014-03-26,10:54:00,Routine,8.0,8.0,3.0,0.0,0.0,0.0,5.0,8.0
202526,147239,2014-03-26,10:10:00,Routine,4.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0
202569,2701,2014-03-26,13:50:00,Routine,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0
202572,147299,2014-03-26,12:00:00,Routine,5.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0
202583,147277,2014-03-27,10:05:00,Routine,5.0,4.0,3.0,0.0,1.0,0.0,2.0,3.0
202603,2008,2014-03-27,12:10:00,Routine,3.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0
202605,6555,2014-03-27,11:30:00,Routine,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0
202613,2654,2014-03-26,11:10:00,Routine,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
202616,1660,2014-03-28,09:52:00,Routine,11.0,6.0,5.0,0.0,3.0,0.0,6.0,3.0
202621,147959,2014-03-28,12:29:00,Routine,4.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0
202632,3234,2014-03-28,14:30:00,Routine,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
202634,2713,2014-03-26,12:09:00,Routine,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0
202666,1618,2014-03-31,11:55:00,Routine,8.0,5.0,2.0,0.0,1.0,0.0,6.0,4.0
202682,4348,2014-04-01,11:25:00,Routine,6.0,4.0,0.0,0.0,0.0,0.0,6.0,4.0
202683,2232,2014-04-01,11:15:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202689,147593,2014-04-01,12:10:00,Routine,8.0,3.0,3.0,0.0,1.0,0.0,5.0,2.0
202700,5249,2014-04-01,13:04:00,Routine,12.0,6.0,9.0,0.0,2.0,0.0,3.0,4.0
202716,1767,2014-03-31,12:30:00,Routine,6.0,3.0,2.0,0.0,0.0,0.0,4.0,3.0
202720,147739,2014-03-26,14:10:00,Routine,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0
202724,3285,2014-04-02,11:50:00,Routine,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0
202738,3934,2014-04-02,12:50:00,Routine,3.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0
